x,,,,,rssi,realdist,time
,,,,,-77,2,
,,,,,-86,2,
,,,,,-78,2,
,,,,,-75,3,
,,,,,-75,4,
,,,,,-84,5,
,,,,,-81,4,
,,,,,-82,5,
,,,,,-78,5,
,,,,,-84,6,
,,,,,-81,5,
,,,,,-88,5,
,,,,,-95,5,
,,,,,-97,4,
,,,,,-87,4,
,,,,,-90,3,
,,,,,-97,4,
,,,,,-85,3,
,,,,,-90,3,
,,,,,-92,4,
,,,,,-93,3,
,,,,,-80,2,
,,,,,-91,1,
,,,,,-88,1,
,,,,,-73,2,
,,,,,-77,3,
,,,,,-78,2,
,,,,,-91,2,
,,,,,-88,1,
,,,,,-73,2,
,,,,,-94,1,
,,,,,-96,2,
,,,,,-89,3,
,,,,,-86,3,
,,,,,-78,3,
,,,,,-81,3,
,,,,,-86,2,
,,,,,-94,1,
,,,,,-91,1,
,,,,,-72,2,
,,,,,-79,3,
,,,,,-78,4,
,,,,,-82,4,
,,,,,-79,4,
,,,,,-84,5,
,,,,,-78,5,
,,,,,-87,4,
,,,,,-75,5,
,,,,,-90,5,
,,,,,-83,4,
,,,,,-78,4,
,,,,,-97,4,
,,,,,-96,3,
,,,,,-85,3,
,,,,,-93,2,
,,,,,-94,1,
,,,,,-97,2,
,,,,,-90,3,
,,,,,-80,2,
,,,,,-83,2,
,,,,,-83,1,
,,,,,-84,2,
,,,,,-84,1,
,,,,,-73,1,
,,,,,-96,2,
,,,,,-76,1,
,,,,,-73,2,
,,,,,-97,2,
,,,,,-97,3,
,,,,,-88,2,
,,,,,-94,1,
,,,,,-81,1,
,,,,,-86,2,
,,,,,-94,2,
,,,,,-91,1,
,,,,,-81,1,
,,,,,-91,2,
,,,,,-88,2,
,,,,,-88,2,
,,,,,-95,1,
,,,,,-78,2,
,,,,,-96,3,
,,,,,-95,3,
,,,,,-75,2,
,,,,,-78,3,
,,,,,-93,2,
,,,,,-86,2,
,,,,,-97,3,
,,,,,-83,4,
,,,,,-92,5,
,,,,,-96,6,
,,,,,-73,7,
,,,,,-81,6,
,,,,,-96,6,
,,,,,-79,6,
,,,,,-89,7,
,,,,,-92,7,
,,,,,-76,6,
,,,,,-90,5,
,,,,,-97,5,
,,,,,-93,4,
,,,,,-93,3,
,,,,,-82,4,
,,,,,-80,5,
,,,,,-92,4,
,,,,,-84,3,
,,,,,-88,3,
,,,,,-81,2,
,,,,,-91,3,
,,,,,-88,3,
,,,,,-86,2,
,,,,,-74,1,
,,,,,-73,2,
,,,,,-89,3,
,,,,,-95,3,
,,,,,-80,3,
,,,,,-84,3,
,,,,,-87,4,
,,,,,-88,3,
,,,,,-96,3,
,,,,,-73,4,
,,,,,-97,5,
,,,,,-81,4,
,,,,,-90,5,
,,,,,-75,5,
,,,,,-72,4,
,,,,,-95,4,
,,,,,-86,4,
,,,,,-90,3,
,,,,,-88,2,
,,,,,-88,2,
,,,,,-72,2,
,,,,,-91,3,
,,,,,-73,3,
,,,,,-72,4,
,,,,,-87,4,
,,,,,-85,5,
,,,,,-76,5,
,,,,,-73,4,
,,,,,-90,3,
,,,,,-86,2,
,,,,,-93,1,
,,,,,-73,1,
,,,,,-91,1,
,,,,,-86,1,
,,,,,-93,2,
,,,,,-79,1,
,,,,,-94,1,
,,,,,-76,1,
,,,,,-83,2,
,,,,,-95,1,
,,,,,-82,1,
,,,,,-87,1,
,,,,,-92,1,
,,,,,-93,2,
,,,,,-81,3,
,,,,,-82,3,
,,,,,-81,3,
,,,,,-86,3,
,,,,,-97,2,
,,,,,-88,2,
,,,,,-87,1,
,,,,,-88,1,
,,,,,-80,1,
,,,,,-93,1,
,,,,,-88,2,
,,,,,-79,1,
,,,,,-83,1,
,,,,,-74,2,
,,,,,-73,3,
,,,,,-95,4,
,,,,,-86,4,
,,,,,-78,4,
,,,,,-88,5,
,,,,,-73,6,
,,,,,-75,7,
,,,,,-72,6,
,,,,,-73,6,
,,,,,-96,6,
,,,,,-73,7,
,,,,,-97,6,
,,,,,-80,7,
,,,,,-81,6,
,,,,,-94,7,
,,,,,-90,7,
,,,,,-85,7,
,,,,,-79,6,
,,,,,-74,7,
,,,,,-90,6,
,,,,,-89,7,
,,,,,-94,6,
,,,,,-73,7,
,,,,,-77,6,
,,,,,-85,6,
,,,,,-72,5,
,,,,,-77,4,
,,,,,-91,5,
,,,,,-82,6,
,,,,,-95,5,
,,,,,-81,5,
,,,,,-78,5,
,,,,,-80,4,
,,,,,-82,3,
,,,,,-73,3,
,,,,,-94,4,
,,,,,-78,4,
,,,,,-83,4,
,,,,,-84,4,
,,,,,-90,3,
,,,,,-85,3,
,,,,,-78,2,
,,,,,-91,2,
,,,,,-92,1,
,,,,,-83,2,
,,,,,-91,2,
,,,,,-75,3,
,,,,,-82,2,
,,,,,-88,1,
,,,,,-72,1,
,,,,,-97,1,
,,,,,-74,2,
,,,,,-86,2,
,,,,,-94,3,
,,,,,-84,3,
,,,,,-90,4,
,,,,,-85,4,
,,,,,-87,5,
,,,,,-89,6,
,,,,,-78,7,
,,,,,-79,7,
,,,,,-74,7,
,,,,,-90,6,
,,,,,-92,5,
,,,,,-82,4,
,,,,,-88,4,
,,,,,-80,4,
,,,,,-94,4,
,,,,,-82,5,
,,,,,-86,4,
,,,,,-78,3,
,,,,,-73,3,
,,,,,-76,2,
,,,,,-92,2,
,,,,,-75,2,
,,,,,-73,2,
,,,,,-80,1,
,,,,,-90,1,
,,,,,-86,1,
,,,,,-91,1,
,,,,,-91,1,
,,,,,-90,1,
,,,,,-79,2,
,,,,,-85,3,
,,,,,-97,2,
,,,,,-78,3,
,,,,,-85,3,
,,,,,-72,4,
,,,,,-96,3,
,,,,,-97,2,
,,,,,-88,2,
,,,,,-74,1,
,,,,,-72,2,
,,,,,-84,1,
,,,,,-94,1,
,,,,,-83,1,
,,,,,-97,1,
,,,,,-76,1,
,,,,,-89,1,
,,,,,-78,1,
,,,,,-79,1,
,,,,,-95,2,
,,,,,-96,3,
,,,,,-95,2,
,,,,,-73,2,
,,,,,-76,3,
,,,,,-85,4,
,,,,,-76,5,
,,,,,-93,6,
,,,,,-88,6,
,,,,,-85,5,
,,,,,-78,6,
,,,,,-81,7,
,,,,,-93,6,
,,,,,-92,5,
,,,,,-76,6,
,,,,,-78,6,
,,,,,-95,5,
,,,,,-92,4,
,,,,,-94,5,
,,,,,-85,6,
,,,,,-89,6,
,,,,,-95,5,
,,,,,-75,5,
,,,,,-80,5,
,,,,,-79,5,
,,,,,-89,4,
,,,,,-82,5,
,,,,,-96,4,
,,,,,-75,5,
,,,,,-83,4,
,,,,,-74,5,
,,,,,-72,6,
,,,,,-82,7,
,,,,,-92,6,
,,,,,-92,6,
,,,,,-97,7,
,,,,,-86,7,
,,,,,-90,7,
,,,,,-72,6,
,,,,,-88,7,
,,,,,-84,6,
,,,,,-87,5,
,,,,,-97,5,
,,,,,-72,5,
,,,,,-92,4,
,,,,,-93,3,
,,,,,-81,3,
,,,,,-97,3,
,,,,,-87,3,
,,,,,-75,2,
,,,,,-87,2,
,,,,,-75,1,
,,,,,-90,2,
,,,,,-88,3,
,,,,,-85,2,
,,,,,-82,2,
,,,,,-88,1,
,,,,,-82,2,
,,,,,-97,3,
,,,,,-72,3,
,,,,,-81,2,
,,,,,-97,2,
,,,,,-73,1,
,,,,,-78,2,
,,,,,-76,2,
,,,,,-75,3,
,,,,,-88,3,
,,,,,-72,4,
,,,,,-94,5,
,,,,,-97,5,
,,,,,-80,5,
,,,,,-75,5,
,,,,,-84,5,
,,,,,-94,6,
,,,,,-94,6,
,,,,,-86,5,
,,,,,-86,5,
,,,,,-76,6,
,,,,,-94,7,
,,,,,-74,7,
,,,,,-91,7,
,,,,,-96,6,
,,,,,-87,6,
,,,,,-92,5,
,,,,,-79,5,
,,,,,-78,5,
,,,,,-83,5,
,,,,,-81,6,
,,,,,-90,7,
,,,,,-96,7,
,,,,,-78,6,
,,,,,-82,6,
,,,,,-72,5,
,,,,,-80,6,
,,,,,-78,5,
,,,,,-97,6,
,,,,,-79,7,
,,,,,-75,6,
,,,,,-77,5,
,,,,,-72,5,
,,,,,-79,5,
,,,,,-93,6,
,,,,,-83,5,
,,,,,-72,4,
,,,,,-81,4,
,,,,,-84,5,
,,,,,-72,6,
,,,,,-94,7,
,,,,,-74,7,
,,,,,-81,6,
,,,,,-93,5,
,,,,,-81,4,
,,,,,-79,3,
,,,,,-97,2,
,,,,,-73,3,
,,,,,-92,4,
,,,,,-90,5,
,,,,,-94,6,
,,,,,-85,5,
,,,,,-92,6,
,,,,,-79,5,
,,,,,-92,5,
,,,,,-95,5,
,,,,,-88,4,
,,,,,-87,3,
,,,,,-84,2,
,,,,,-72,2,
,,,,,-74,1,
,,,,,-81,2,
,,,,,-82,2,
,,,,,-81,2,
,,,,,-87,1,
,,,,,-85,2,
,,,,,-97,3,
,,,,,-96,3,
,,,,,-89,4,
,,,,,-88,4,
,,,,,-89,3,
,,,,,-88,4,
,,,,,-73,5,
,,,,,-92,4,
,,,,,-89,3,
,,,,,-76,4,
,,,,,-91,3,
,,,,,-89,4,
,,,,,-79,5,
,,,,,-77,5,
,,,,,-78,4,
,,,,,-75,3,
,,,,,-74,3,
,,,,,-91,3,
,,,,,-89,2,
,,,,,-84,2,
,,,,,-88,1,
,,,,,-75,1,
,,,,,-87,1,
,,,,,-84,2,
,,,,,-88,3,
,,,,,-92,4,
,,,,,-87,3,
,,,,,-88,4,
,,,,,-74,5,
,,,,,-81,4,
,,,,,-94,4,
,,,,,-92,5,
,,,,,-87,5,
,,,,,-97,4,
,,,,,-91,4,
,,,,,-72,5,
,,,,,-89,4,
,,,,,-90,3,
,,,,,-80,4,
,,,,,-88,3,
,,,,,-79,4,
,,,,,-89,4,
,,,,,-91,5,
,,,,,-76,5,
,,,,,-91,6,
,,,,,-96,7,
,,,,,-81,7,
,,,,,-94,6,
,,,,,-76,5,
,,,,,-84,4,
,,,,,-79,5,
,,,,,-93,5,
,,,,,-73,4,
,,,,,-77,4,
,,,,,-96,4,
,,,,,-73,4,
,,,,,-79,3,
,,,,,-73,4,
,,,,,-87,4,
,,,,,-86,5,
,,,,,-94,5,
,,,,,-76,5,
,,,,,-80,6,
,,,,,-78,6,
,,,,,-73,7,
,,,,,-96,7,
,,,,,-85,7,
,,,,,-81,6,
,,,,,-82,7,
,,,,,-83,7,
,,,,,-85,6,
,,,,,-76,6,
,,,,,-89,6,
,,,,,-91,7,
,,,,,-72,7,
,,,,,-85,7,
,,,,,-90,7,
,,,,,-89,7,
,,,,,-73,6,
,,,,,-91,6,
,,,,,-74,6,
,,,,,-80,5,
,,,,,-93,6,
,,,,,-82,5,
,,,,,-85,6,
,,,,,-87,7,
,,,,,-73,6,
,,,,,-78,5,
,,,,,-94,5,
,,,,,-93,4,
,,,,,-79,4,
,,,,,-92,5,
,,,,,-94,4,
,,,,,-74,4,
,,,,,-94,3,
,,,,,-94,2,
,,,,,-97,1,
,,,,,-73,1,
,,,,,-88,1,
,,,,,-77,2,
,,,,,-89,2,
,,,,,-95,1,
,,,,,-91,2,
,,,,,-74,3,
,,,,,-88,2,
,,,,,-75,1,
,,,,,-83,1,
,,,,,-89,2,
,,,,,-78,1,
,,,,,-93,1,
,,,,,-94,1,
,,,,,-94,1,
,,,,,-91,2,
,,,,,-75,2,
,,,,,-85,2,
,,,,,-76,1,
,,,,,-87,2,
,,,,,-76,1,
,,,,,-95,1,
,,,,,-88,1,
,,,,,-76,2,
,,,,,-78,2,
,,,,,-79,2,
,,,,,-86,3,
,,,,,-73,2,
,,,,,-76,3,
,,,,,-92,3,
,,,,,-82,2,
,,,,,-94,2,
,,,,,-88,2,
,,,,,-91,3,
,,,,,-75,2,
,,,,,-89,1,
,,,,,-83,2,
,,,,,-80,3,
,,,,,-85,4,
,,,,,-88,3,
,,,,,-74,2,
,,,,,-92,2,
,,,,,-75,2,
,,,,,-78,3,
,,,,,-88,3,
,,,,,-95,4,
,,,,,-78,3,
,,,,,-96,4,
,,,,,-94,4,
,,,,,-92,4,
,,,,,-94,5,
,,,,,-93,4,
,,,,,-92,3,
,,,,,-78,2,
,,,,,-93,1,
,,,,,-96,2,
,,,,,-91,1,
,,,,,-74,1,
,,,,,-92,2,
,,,,,-82,1,
,,,,,-73,2,
,,,,,-85,2,
,,,,,-97,2,
,,,,,-85,2,
,,,,,-72,3,
,,,,,-72,4,
,,,,,-95,3,
,,,,,-73,3,
,,,,,-85,3,
,,,,,-88,4,
,,,,,-89,4,
,,,,,-81,5,
,,,,,-73,6,
,,,,,-80,7,
,,,,,-76,7,
,,,,,-74,7,
,,,,,-95,6,
,,,,,-94,6,
,,,,,-82,6,
,,,,,-81,6,
,,,,,-95,7,
,,,,,-77,6,
,,,,,-88,5,
,,,,,-94,4,
,,,,,-75,3,
,,,,,-76,2,
,,,,,-76,2,
,,,,,-97,1,
,,,,,-75,2,
,,,,,-73,1,
,,,,,-82,1,
,,,,,-82,1,
,,,,,-79,2,
,,,,,-86,1,
,,,,,-92,2,
,,,,,-76,2,
,,,,,-84,3,
,,,,,-81,2,
,,,,,-78,1,
,,,,,-89,1,
,,,,,-73,2,
,,,,,-85,1,
,,,,,-88,1,
,,,,,-91,1,
,,,,,-82,2,
,,,,,-84,2,
,,,,,-89,3,
,,,,,-79,4,
,,,,,-87,4,
,,,,,-73,5,
,,,,,-85,5,
,,,,,-80,4,
,,,,,-97,5,
,,,,,-80,6,
,,,,,-90,5,
,,,,,-93,5,
,,,,,-76,5,
,,,,,-87,5,
,,,,,-85,5,
,,,,,-83,6,
,,,,,-74,5,
,,,,,-78,6,
,,,,,-89,6,
,,,,,-77,7,
,,,,,-94,6,
,,,,,-97,6,
,,,,,-77,6,
,,,,,-94,6,
,,,,,-94,5,
,,,,,-90,4,
,,,,,-78,5,
,,,,,-88,5,
,,,,,-93,6,
,,,,,-82,5,
,,,,,-82,5,
,,,,,-89,4,
,,,,,-74,4,
,,,,,-96,3,
,,,,,-96,3,
,,,,,-86,3,
,,,,,-87,4,
,,,,,-73,4,
,,,,,-81,4,
,,,,,-80,3,
,,,,,-72,2,
,,,,,-89,1,
,,,,,-92,2,
,,,,,-93,1,
,,,,,-89,1,
,,,,,-72,2,
,,,,,-81,1,
,,,,,-84,1,
,,,,,-87,2,
,,,,,-80,1,
,,,,,-74,2,
,,,,,-97,1,
,,,,,-82,2,
,,,,,-80,1,
,,,,,-84,2,
,,,,,-93,3,
,,,,,-74,2,
,,,,,-76,3,
,,,,,-90,2,
,,,,,-92,2,
,,,,,-77,2,
,,,,,-73,3,
,,,,,-92,4,
,,,,,-94,5,
,,,,,-82,4,
,,,,,-73,3,
,,,,,-72,2,
,,,,,-80,3,
,,,,,-76,3,
,,,,,-96,2,
,,,,,-84,3,
,,,,,-96,3,
,,,,,-87,3,
,,,,,-80,2,
,,,,,-81,1,
,,,,,-90,1,
,,,,,-89,1,
,,,,,-95,2,
,,,,,-93,3,
,,,,,-72,3,
,,,,,-78,2,
,,,,,-86,1,
,,,,,-93,1,
,,,,,-84,1,
,,,,,-95,2,
,,,,,-84,3,
,,,,,-77,4,
,,,,,-76,3,
,,,,,-75,4,
,,,,,-89,3,
,,,,,-74,2,
,,,,,-78,3,
,,,,,-78,4,
,,,,,-73,4,
,,,,,-86,4,
,,,,,-85,5,
,,,,,-88,6,
,,,,,-86,7,
,,,,,-82,6,
,,,,,-73,6,
,,,,,-87,5,
,,,,,-94,4,
,,,,,-88,3,
,,,,,-77,2,
,,,,,-79,2,
,,,,,-72,3,
,,,,,-86,3,
,,,,,-87,2,
,,,,,-73,1,
,,,,,-96,2,
,,,,,-73,2,
,,,,,-89,3,
,,,,,-94,2,
,,,,,-89,1,
,,,,,-80,1,
,,,,,-88,2,
,,,,,-86,2,
,,,,,-91,2,
,,,,,-93,2,
,,,,,-85,2,
,,,,,-78,1,
,,,,,-83,2,
,,,,,-75,2,
,,,,,-87,2,
,,,,,-87,2,
,,,,,-85,1,
,,,,,-81,1,
,,,,,-74,1,
,,,,,-90,2,
,,,,,-89,1,
,,,,,-81,1,
,,,,,-75,1,
,,,,,-90,2,
,,,,,-86,1,
,,,,,-93,1,
,,,,,-76,1,
,,,,,-88,2,
,,,,,-76,3,
,,,,,-85,4,
,,,,,-75,5,
,,,,,-76,5,
,,,,,-83,6,
,,,,,-90,7,
,,,,,-96,7,
,,,,,-80,7,
,,,,,-89,7,
,,,,,-90,6,
,,,,,-84,7,
,,,,,-96,7,
,,,,,-89,7,
,,,,,-95,7,
,,,,,-97,6,
,,,,,-95,7,
,,,,,-73,6,
,,,,,-95,7,
,,,,,-89,7,
,,,,,-94,7,
,,,,,-86,6,
,,,,,-78,5,
,,,,,-82,5,
,,,,,-91,4,
,,,,,-85,3,
,,,,,-78,2,
,,,,,-73,3,
,,,,,-72,4,
,,,,,-87,3,
,,,,,-73,3,
,,,,,-73,2,
,,,,,-87,2,
,,,,,-96,1,
,,,,,-82,2,
,,,,,-89,3,
,,,,,-77,4,
,,,,,-77,3,
,,,,,-78,4,
,,,,,-76,4,
,,,,,-89,4,
,,,,,-96,5,
,,,,,-94,5,
,,,,,-91,6,
,,,,,-94,5,
,,,,,-76,4,
,,,,,-80,3,
,,,,,-95,4,
,,,,,-73,4,
,,,,,-82,3,
,,,,,-79,4,
,,,,,-86,5,
,,,,,-93,4,
,,,,,-87,4,
,,,,,-86,3,
,,,,,-87,2,
,,,,,-80,1,
,,,,,-77,2,
,,,,,-74,1,
,,,,,-91,1,
,,,,,-89,1,
,,,,,-77,2,
,,,,,-93,2,
,,,,,-76,2,
,,,,,-88,2,
,,,,,-97,3,
,,,,,-80,2,
,,,,,-72,3,
,,,,,-77,2,
,,,,,-97,2,
,,,,,-76,1,
,,,,,-96,2,
,,,,,-78,3,
,,,,,-77,2,
,,,,,-97,1,
,,,,,-87,2,
,,,,,-83,2,
,,,,,-80,2,
,,,,,-76,3,
,,,,,-94,2,
,,,,,-82,1,
,,,,,-77,1,
,,,,,-85,1,
,,,,,-78,1,
,,,,,-94,2,
,,,,,-84,2,
,,,,,-92,3,
,,,,,-80,2,
,,,,,-81,1,
,,,,,-90,2,
,,,,,-87,1,
,,,,,-91,2,
,,,,,-95,3,
,,,,,-76,3,
,,,,,-94,4,
,,,,,-81,4,
,,,,,-93,5,
,,,,,-86,6,
,,,,,-75,5,
,,,,,-97,4,
,,,,,-96,3,
,,,,,-77,4,
,,,,,-72,5,
,,,,,-81,6,
,,,,,-81,7,
,,,,,-82,7,
,,,,,-78,7,
,,,,,-91,6,
,,,,,-90,6,
,,,,,-92,5,
,,,,,-91,5,
,,,,,-74,5,
,,,,,-85,6,
,,,,,-85,6,
,,,,,-94,5,
,,,,,-75,4,
,,,,,-74,3,
,,,,,-80,2,
,,,,,-85,1,
,,,,,-94,2,
,,,,,-79,3,
,,,,,-73,2,
,,,,,-91,1,
,,,,,-75,2,
,,,,,-79,3,
,,,,,-97,4,
,,,,,-82,4,
,,,,,-90,4,
,,,,,-76,4,
,,,,,-86,4,
,,,,,-75,4,
,,,,,-90,3,
,,,,,-96,2,
,,,,,-80,2,
,,,,,-92,3,
,,,,,-72,3,
,,,,,-74,4,
,,,,,-72,3,
,,,,,-92,2,
,,,,,-73,1,
,,,,,-84,2,
,,,,,-86,3,
,,,,,-73,3,
,,,,,-85,2,
,,,,,-83,3,
,,,,,-73,2,
,,,,,-84,3,
,,,,,-90,2,
,,,,,-73,3,
,,,,,-88,3,
,,,,,-77,3,
,,,,,-79,3,
,,,,,-97,3,
,,,,,-79,4,
,,,,,-85,5,
,,,,,-79,5,
,,,,,-77,5,
,,,,,-94,6,
,,,,,-81,7,
,,,,,-96,7,
,,,,,-89,6,
,,,,,-77,6,
,,,,,-93,5,
,,,,,-73,6,
,,,,,-93,5,
,,,,,-83,5,
,,,,,-81,5,
,,,,,-92,6,
,,,,,-91,6,
,,,,,-89,5,
,,,,,-96,6,
,,,,,-92,6,
,,,,,-83,7,
,,,,,-73,7,
,,,,,-74,6,
,,,,,-86,5,
,,,,,-97,6,
,,,,,-77,6,
,,,,,-72,6,
,,,,,-84,5,
,,,,,-78,6,
,,,,,-88,7,
,,,,,-95,6,
,,,,,-97,6,
,,,,,-80,5,
,,,,,-77,4,
,,,,,-75,5,
,,,,,-84,5,
,,,,,-89,6,
,,,,,-96,5,
,,,,,-85,6,
,,,,,-73,6,
,,,,,-83,5,
,,,,,-85,5,
,,,,,-73,4,
,,,,,-90,4,
,,,,,-97,5,
,,,,,-75,6,
,,,,,-81,5,
,,,,,-83,4,
,,,,,-73,5,
,,,,,-93,4,
,,,,,-97,5,
,,,,,-97,6,
,,,,,-94,6,
,,,,,-74,5,
,,,,,-81,4,
,,,,,-95,3,
,,,,,-93,3,
,,,,,-86,2,
,,,,,-76,3,
,,,,,-97,4,
,,,,,-74,3,
,,,,,-86,4,
,,,,,-72,4,
,,,,,-86,3,
,,,,,-75,3,
,,,,,-80,3,
,,,,,-80,3,
,,,,,-77,4,
,,,,,-89,3,
,,,,,-77,4,
,,,,,-83,5,
,,,,,-81,5,
,,,,,-85,5,
,,,,,-79,4,
,,,,,-80,3,
,,,,,-88,4,
,,,,,-79,3,
,,,,,-79,3,
,,,,,-75,4,
,,,,,-87,4,
,,,,,-78,5,
,,,,,-76,4,
,,,,,-81,4,
,,,,,-81,5,
,,,,,-79,5,
,,,,,-75,5,
,,,,,-89,4,
,,,,,-84,3,
,,,,,-93,4,
,,,,,-85,3,
,,,,,-84,2,
,,,,,-84,3,
,,,,,-80,4,
,,,,,-78,3,
,,,,,-75,3,
,,,,,-76,2,
,,,,,-85,3,
,,,,,-86,4,
,,,,,-89,3,
,,,,,-77,2,
,,,,,-84,3,
,,,,,-97,2,
,,,,,-88,2,
,,,,,-97,2,
,,,,,-84,3,
,,,,,-85,2,
,,,,,-83,2,
,,,,,-94,2,
,,,,,-76,2,
,,,,,-78,1,
,,,,,-89,1,
,,,,,-96,2,
,,,,,-82,3,
,,,,,-82,2,
,,,,,-80,1,
,,,,,-78,2,
,,,,,-85,2,
,,,,,-80,1,
,,,,,-97,1,
,,,,,-81,2,
,,,,,-97,3,
,,,,,-96,3,
,,,,,-81,4,
,,,,,-77,5,
,,,,,-94,4,
,,,,,-88,4,
,,,,,-74,4,
,,,,,-91,5,
,,,,,-81,4,
,,,,,-79,5,
,,,,,-88,6,
,,,,,-76,5,
,,,,,-74,4,
,,,,,-82,3,
,,,,,-89,4,
,,,,,-86,5,
,,,,,-74,6,
,,,,,-82,7,
,,,,,-93,7,
,,,,,-78,7,
,,,,,-78,6,
,,,,,-88,5,
,,,,,-75,4,
,,,,,-97,3,
,,,,,-78,2,
,,,,,-78,3,
,,,,,-82,3,
,,,,,-93,3,
,,,,,-86,2,
,,,,,-82,1,
,,,,,-77,2,
,,,,,-93,2,
,,,,,-82,2,
,,,,,-83,3,
,,,,,-90,4,
,,,,,-96,4,
,,,,,-75,4,
,,,,,-91,3,
,,,,,-75,2,
,,,,,-78,1,
,,,,,-75,1,
,,,,,-74,1,
,,,,,-96,2,
,,,,,-97,2,
,,,,,-86,2,
,,,,,-74,2,
,,,,,-81,3,
,,,,,-93,2,
,,,,,-73,1,
,,,,,-79,1,
,,,,,-80,2,
,,,,,-76,1,
,,,,,-93,2,
,,,,,-91,2,
,,,,,-97,2,
,,,,,-78,3,
,,,,,-82,3,
,,,,,-82,3,
,,,,,-95,3,
,,,,,-84,3,
,,,,,-83,3,
,,,,,-96,4,
,,,,,-72,5,
,,,,,-85,4,
,,,,,-94,5,
,,,,,-80,5,
,,,,,-72,4,
,,,,,-93,3,
,,,,,-96,4,
,,,,,-81,3,
,,,,,-93,3,
,,,,,-85,2,
,,,,,-82,3,
,,,,,-89,3,
,,,,,-83,2,
,,,,,-96,2,
,,,,,-78,3,
,,,,,-81,2,
,,,,,-84,1,
,,,,,-90,2,
,,,,,-82,3,
,,,,,-75,2,
,,,,,-80,1,
,,,,,-73,2,
,,,,,-80,2,
,,,,,-86,1,
,,,,,-94,2,
,,,,,-86,1,
,,,,,-79,1,
,,,,,-74,2,
,,,,,-72,1,
,,,,,-85,2,
,,,,,-77,2,
,,,,,-76,1,
,,,,,-90,1,
,,,,,-86,2,
,,,,,-72,2,
,,,,,-85,3,
,,,,,-96,4,
,,,,,-77,4,
,,,,,-76,5,
,,,,,-84,5,
,,,,,-74,6,
,,,,,-79,6,
,,,,,-89,6,
,,,,,-83,7,
,,,,,-85,7,
,,,,,-78,7,
,,,,,-89,7,
,,,,,-90,6,
,,,,,-84,5,
,,,,,-85,4,
,,,,,-87,4,
,,,,,-85,3,
,,,,,-89,4,
,,,,,-91,5,
,,,,,-87,4,
,,,,,-96,5,
,,,,,-75,5,
,,,,,-74,4,
,,,,,-80,5,
,,,,,-72,4,
,,,,,-80,5,
,,,,,-74,4,
,,,,,-77,5,
,,,,,-87,5,
,,,,,-95,5,
,,,,,-92,4,
,,,,,-94,5,
,,,,,-91,4,
,,,,,-77,4,
,,,,,-85,5,
,,,,,-92,6,
,,,,,-82,5,
,,,,,-95,4,
,,,,,-89,5,
,,,,,-97,4,
,,,,,-87,5,
,,,,,-80,5,
,,,,,-77,5,
,,,,,-94,5,
,,,,,-74,4,
,,,,,-79,5,
,,,,,-90,6,
,,,,,-87,6,
,,,,,-89,5,
,,,,,-94,6,
,,,,,-87,7,
,,,,,-75,6,
,,,,,-73,7,
,,,,,-94,6,
,,,,,-81,5,
,,,,,-75,4,
,,,,,-85,3,
,,,,,-83,3,
,,,,,-80,4,
,,,,,-95,5,
,,,,,-89,6,
,,,,,-83,6,
,,,,,-95,5,
,,,,,-73,4,
,,,,,-79,3,
,,,,,-94,2,
,,,,,-95,1,
,,,,,-92,1,
,,,,,-72,2,
,,,,,-93,2,
,,,,,-93,3,
,,,,,-96,2,
,,,,,-77,3,
,,,,,-78,4,
,,,,,-85,5,
,,,,,-74,4,
,,,,,-84,5,
,,,,,-83,4,
,,,,,-97,5,
,,,,,-74,5,
,,,,,-91,4,
,,,,,-94,3,
,,,,,-85,2,
,,,,,-97,3,
,,,,,-82,4,
,,,,,-79,3,
,,,,,-97,3,
,,,,,-76,2,
,,,,,-72,2,
,,,,,-93,1,
,,,,,-72,1,
,,,,,-92,2,
,,,,,-75,2,
,,,,,-75,2,
,,,,,-76,2,
,,,,,-86,3,
,,,,,-97,4,
,,,,,-84,5,
,,,,,-85,5,
,,,,,-83,5,
,,,,,-78,4,
,,,,,-73,5,
,,,,,-87,4,
,,,,,-74,4,
,,,,,-75,4,
,,,,,-88,3,
,,,,,-75,3,
,,,,,-73,3,
,,,,,-80,4,
,,,,,-73,5,
,,,,,-88,5,
,,,,,-93,5,
,,,,,-81,5,
,,,,,-78,4,
,,,,,-92,4,
,,,,,-73,4,
,,,,,-73,3,
,,,,,-84,2,
,,,,,-82,3,
,,,,,-78,3,
,,,,,-81,3,
,,,,,-97,3,
,,,,,-79,3,
,,,,,-77,4,
,,,,,-75,4,
,,,,,-73,3,
,,,,,-97,4,
,,,,,-87,5,
,,,,,-95,6,
,,,,,-97,7,
,,,,,-75,7,
,,,,,-97,7,
,,,,,-83,7,
,,,,,-97,6,
,,,,,-74,5,
,,,,,-72,4,
,,,,,-88,3,
,,,,,-81,4,
,,,,,-83,4,
,,,,,-85,5,
,,,,,-78,5,
,,,,,-78,6,
,,,,,-90,7,
,,,,,-75,6,
,,,,,-82,5,
,,,,,-88,4,
,,,,,-97,4,
,,,,,-87,5,
,,,,,-94,4,
,,,,,-72,3,
,,,,,-72,2,
,,,,,-89,1,
,,,,,-81,2,
,,,,,-90,3,
,,,,,-77,3,
,,,,,-81,3,
,,,,,-75,4,
,,,,,-93,5,
,,,,,-75,5,
,,,,,-93,6,
,,,,,-87,5,
,,,,,-73,4,
